"","GSM1368273","GSM1368274","GSM1368275","GSM1368276","GSM1368277","GSM1368278","GSM1368279","GSM1368280","GSM1368281","GSM1368282","GSM1368283","GSM1368284","GSM1368285","GSM1368286","GSM1368287","GSM1368288","GSM1368289","GSM1368290"
"SPNCRNA.1264",57,41,66,59,29,10,57,20,12,22,78,38,60,37,26,43,43,39
"SPCC126.03",1513,654,958,1075,547,564,489,340,315,298,956,691,878,706,632,919,918,690
"SPCC126.05c",252,106,200,198,79,57,64,78,60,91,250,156,140,108,131,125,152,129
"SPCC126.07c",243,128,234,445,254,228,377,348,341,123,303,204,236,180,182,230,293,186
"SPCC126.08c",1470,683,1046,1185,620,487,1477,586,758,553,2085,1158,1254,830,714,991,1200,666
"SPCC126.09",414,240,318,249,114,53,377,192,201,140,523,334,306,193,225,296,357,230
"SPCC1620.03",273,159,229,186,71,73,181,108,141,74,228,127,133,132,104,156,169,117
"SPCC1620.05",340,165,209,271,115,104,292,73,125,96,342,186,224,131,108,201,176,137
"SPCC1620.06c",2366,1225,1789,2142,1106,859,1674,999,1101,620,2219,1395,1590,1221,1138,1568,1712,1296
"SPCC1620.08",1123,533,781,886,609,314,1734,760,868,425,1620,852,940,543,676,805,953,615
"SPNCRNA.1267",26,10,18,44,12,6,9,6,5,7,46,17,28,15,12,41,44,9
"SPNCRNA.1268",39,9,25,44,15,0,36,4,10,7,39,21,33,15,26,22,13,16
"SPCC1620.13",78,30,65,16,35,27,40,15,40,18,116,61,72,53,41,61,86,47
"SPCC1620.14c",1051,615,1051,687,339,325,1001,566,752,382,1104,824,846,725,699,947,1024,780
"SPNCRNA.1269",8,8,14,6,3,0,9,7,7,5,6,7,13,21,2,7,8,12
"SPCC830.03",1136,504,857,795,330,226,610,322,306,362,973,686,801,573,532,752,944,677
"SPNCRNA.1270",4,2,7,17,0,0,0,2,3,2,6,5,5,3,1,11,2,3
"SPCC830.10",1033,370,533,945,519,403,1010,351,462,327,1028,563,786,623,450,801,804,415
"SPCC1919.02",434,146,293,371,153,103,271,83,113,153,469,244,363,226,124,287,361,172
"SPCC1919.04",90,44,99,79,27,2,129,65,83,29,129,77,58,60,55,83,78,51
"SPNCRNA.1273",3,8,6,0,3,0,4,3,6,3,24,4,4,1,0,2,1,1
"SPCC1919.05",1272,613,1024,899,445,348,666,482,521,502,1387,1126,1090,739,687,873,1123,703
"SPNCRNA.1274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCC1919.10c",877,437,730,506,312,413,727,408,608,351,1022,765,806,588,498,706,798,600
"SPCC1919.12c",1125,524,1008,599,258,158,1262,529,762,460,1603,957,1011,618,572,817,1030,559
"SPCC1919.11",14,3,4,1,1,0,0,0,1,1,9,4,5,6,3,5,0,3
"SPNCRNA.1275",36,13,32,13,13,0,45,16,9,23,69,33,22,26,9,37,29,15
"SPCC1919.14c",275,150,215,186,84,58,210,87,82,88,345,229,227,196,125,198,211,166
"SPCC1919.15",840,364,612,687,276,170,764,360,518,284,1147,587,674,622,396,725,671,465
"SPNCRNA.1276",57,22,55,43,29,22,50,37,47,11,58,43,33,18,20,17,66,11
"SPCC790.02",1076,447,825,1085,478,362,1273,522,802,390,1443,847,852,526,519,787,846,502
"SPNCRNA.1277",95,48,56,61,31,43,41,17,16,11,44,26,39,30,20,54,55,36
"SPCC790.03",129,60,95,75,19,53,65,52,34,29,103,74,75,38,62,61,75,67
"SPNCRNA.1278",95,42,101,5,24,33,6,4,12,28,86,66,39,58,45,60,50,55
"SPCC1840.03",4612,2584,3808,4153,2325,2036,1954,1185,1544,1581,3757,3211,3289,2491,2569,3097,3649,2880
"SPCC1840.04",195,117,212,149,83,53,127,71,125,83,243,200,167,145,124,157,205,143
"SPCC1840.05c",1510,756,1194,1566,745,630,1201,699,782,539,1959,1319,1134,757,750,1073,1203,823
"SPCC1840.06",536,301,514,512,316,218,518,405,489,241,767,478,521,325,396,434,561,417
"SPCC1840.07c",905,381,670,527,273,377,380,211,226,239,841,525,593,416,336,512,590,342
"SPNCRNA.1279",140,94,129,24,24,29,132,52,105,74,172,120,124,95,73,94,151,100
"SPCC1840.12",90,66,62,64,32,8,38,12,44,28,85,60,59,45,37,54,58,49
"SPCC965.03",1150,482,877,815,487,276,1173,499,680,374,1498,813,875,673,573,790,886,499
"SPCC965.04c",899,515,838,902,531,620,1034,704,764,292,932,563,552,453,421,535,655,470
"SPNCRNA.1280",21,10,23,131,27,77,201,102,189,30,129,74,72,43,46,44,82,46
"SPNCRNA.1281",80,32,35,55,19,32,23,27,14,10,39,21,59,31,36,31,29,46
"SPNCRNA.517",3,8,4,0,0,0,1,5,0,2,5,5,3,2,4,3,6,2
"SPCC965.07c",657,263,561,921,436,334,1941,920,1175,1016,6035,2183,1442,533,956,577,3318,440
"SPCC965.08c",30,15,32,21,9,1,41,15,22,14,26,13,33,41,17,26,35,23
"SPCC965.09",174,70,122,147,59,63,169,72,87,83,295,185,125,69,65,120,157,81
"SPNCRNA.121",22,2,21,9,10,0,3,0,2,1,9,4,12,4,7,6,8,5
"SPNCRNA.550",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"SPCC965.13",648,414,625,194,120,78,333,186,260,249,607,487,553,483,510,534,670,518
"SPNCRNA.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1286",98,18,41,27,30,30,32,15,23,23,62,40,30,57,15,42,52,30
"SPCC965.14c",317,131,231,393,209,176,416,147,195,220,621,329,632,355,309,392,541,194
"SPCC1494.01",66,31,57,17,12,2,46,26,50,34,101,57,52,28,40,45,65,48
"SPNCRNA.1289",6,17,8,0,7,0,6,3,4,10,25,8,15,11,4,6,14,1
"SPCC1494.07",3602,1493,2447,662,376,226,1141,441,658,759,2194,1460,2112,1595,1444,2090,1963,1520
"SPCC1494.08c",394,170,322,309,211,169,742,375,439,137,443,255,293,275,189,283,339,229
"SPCC1494.09c",121,52,86,91,50,32,121,80,108,53,173,101,99,61,63,111,159,61
"SPNCRNA.1290",108,39,63,115,29,39,99,13,30,62,74,35,51,35,40,65,38,27
"SPCC70.04c",19,19,27,41,18,13,13,6,11,10,34,33,27,18,13,22,23,11
"SPCC70.12c",52,57,68,67,48,57,63,85,88,27,68,79,54,49,45,62,67,74
"SPCC70.05c",633,496,742,699,279,275,560,369,518,295,815,630,544,480,507,563,659,671
"SPNCRNA.520",4,3,5,29,6,0,1,1,0,5,10,4,12,7,8,7,4,4
"SPNCRNA.521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1292",47,17,44,50,15,8,50,52,71,24,66,43,43,27,32,62,41,37
"SPCC70.09c",20,4,22,0,12,0,4,6,22,3,32,10,11,16,8,11,6,13
"SPCC70.10",67,28,90,120,70,51,123,115,114,31,163,83,58,38,51,46,67,51
"SPCC1827.08c",318,144,206,77,92,82,265,180,248,93,544,265,231,156,138,238,305,124
"SPCC1827.01c",988,479,879,1139,456,489,420,156,327,280,750,672,671,626,483,658,684,531
"SPNCRNA.523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCC1827.05c",1488,680,1194,1387,741,345,899,328,430,454,1224,829,1123,934,738,1170,1089,834
"SPCC1827.06c",6613,2885,4480,6142,3099,2916,5344,2723,3096,1377,5092,3178,3537,2807,2322,3676,3863,2539
"SPNCRNA.1294",5,6,6,3,2,0,3,0,1,4,24,11,8,14,2,7,17,5
"SPNCRNA.40",5,1,3,0,0,0,10,0,0,4,3,1,0,3,0,1,8,0
"SPCP1E11.08",1786,734,1254,2212,879,764,953,528,645,464,1414,983,1331,1126,893,1297,1340,990
"SPCP1E11.11",5251,2093,3219,5557,2258,1853,2341,963,1203,1150,3146,2116,3269,2490,1884,3356,2820,2277
"SPCC569.08c",343,203,317,332,146,109,201,131,182,99,309,207,248,257,151,280,307,241
"SPCC569.09",79,61,71,122,24,29,125,47,71,23,125,57,90,82,43,62,61,43
"SPCC569.07",374,226,374,226,184,146,249,172,252,135,670,316,231,152,189,185,322,157
"SPCC569.06",857,395,645,600,338,163,864,469,550,213,1038,533,613,471,421,598,792,454
"SPNCRNA.1296",87,52,79,149,46,55,56,32,35,7,32,21,43,37,32,52,34,37
"SPRRNA.46",221073,219516,302369,304278,219313,279844,244449,257370,350057,165807,256779,205553,217588,210592,282521,251195,459560,331637
"SPRRNA.45",2084,1516,1871,2121,1488,1467,1905,1815,2347,810,2330,2718,2269,2043,2551,1718,2675,3944
"SPRRNA.42",186,103,164,149,150,151,121,145,131,67,192,251,153,157,204,181,207,330
"SPRRNA.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRRNA.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRRNA.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.449",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SPCP20C8.02c",64,40,39,0,17,5,50,11,9,11,29,39,31,37,20,26,22,21
"SPCP20C8.04",0,0,2,0,0,0,2,0,0,0,1,2,2,0,0,0,6,0
"SPNCRNA.1097",72,41,75,74,18,31,29,44,43,23,67,45,47,37,42,58,55,38
"SPNCRNA.1099",99,33,46,35,50,13,10,24,22,6,36,20,37,27,18,38,19,20
"SPCC757.03c",39,18,39,87,37,28,666,513,572,132,465,299,170,64,188,91,205,102
"SPNCRNA.450",0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0
"SPNCRNA.452",0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1
"SPCC757.06",17,2,9,0,6,0,6,2,0,5,6,8,1,10,7,6,3,2
"SPCC757.15",360,137,213,341,155,66,419,165,198,135,508,213,289,154,128,271,270,154
"SPNCRNA.453",0,0,1,1,3,0,22,2,8,0,1,0,1,1,2,0,0,0
"SPCC757.08",694,255,482,633,325,288,714,394,334,205,661,348,501,333,223,496,482,252
"SPCC757.11c",269,116,249,41,94,76,284,158,223,144,617,335,195,131,121,181,249,129
"SPCTRNAHIS.03",2845,853,962,2211,2517,940,3088,1065,588,952,4943,2377,2622,1576,1723,2479,2833,1290
"SPNCRNA.454",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SPCC757.13",153,52,100,66,20,46,91,75,57,25,91,74,76,66,65,80,108,39
"SPCC613.01",833,329,595,399,240,179,446,209,263,152,531,324,433,321,320,406,410,297
"SPCC613.03",655,257,468,613,268,215,608,284,364,254,868,473,488,322,261,488,520,297
"SPCC613.05c",20949,8088,12527,22767,11101,6795,16610,8030,7133,6069,18146,9397,14189,11277,7597,17476,14058,8265
"SPCC613.09",595,223,355,478,232,189,519,148,241,211,637,358,438,293,233,410,426,234
"SPCC613.10",730,566,1078,992,605,601,880,771,1031,428,1130,896,785,640,801,852,1134,952
"SPCC613.11c",51,25,48,106,25,13,49,39,74,22,61,47,47,20,37,33,25,27
"SPCC613.12c",566,232,389,180,142,54,342,124,260,197,628,419,426,269,256,395,433,282
"SPNCRNA.1105",97,46,95,128,38,16,21,18,28,16,38,32,65,47,30,62,76,52
"SPCC330.02",384,178,262,394,151,187,924,374,485,133,632,330,377,196,194,290,332,181
"SPCC330.19c",69,14,48,36,23,11,34,19,23,29,67,43,39,37,25,79,58,26
"SPNCRNA.1106",11,7,8,0,9,0,9,4,10,13,36,23,15,16,6,7,5,10
"SPCC330.03c",216,69,151,241,101,44,232,75,80,56,201,87,93,83,20,71,105,37
"SPCC330.04c",26,28,29,0,7,0,9,9,33,15,36,36,34,13,26,13,18,29
"SPNCRNA.1109",8,3,7,0,2,0,1,1,1,2,7,3,4,7,7,5,13,6
"SPCTRNAGLY.10",328,114,156,311,257,92,534,156,188,138,776,336,404,210,212,412,272,168
"SPCC330.05c",1924,786,1222,2028,923,815,1766,714,851,428,1548,859,1244,847,674,1034,1417,747
"SPCC330.06c",6522,3089,4987,8587,4448,3871,14732,6834,8143,4068,14668,8019,5374,4007,3515,6234,5899,4000
"SPNCRNA.1111",119,42,66,86,27,54,77,30,39,28,77,48,67,62,28,78,59,61
"SPNCRNA.455",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"SPCC330.08",1189,631,870,864,498,260,1278,810,836,362,1177,675,953,747,660,934,1079,704
"SPCC330.09",1518,800,1380,1731,790,656,606,313,476,547,1549,1059,1321,1045,842,1049,1185,998
"SPCC330.14c",5277,3150,4433,5685,3138,2402,3860,3084,3133,1615,4076,2634,3887,3339,2792,4090,3897,3486
"SPCTRNAGLU.09",4287,1427,1012,4519,2578,1616,5411,1765,1593,1937,6730,3281,4911,1570,1863,5348,3399,1442
"SPNCRNA.456",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SPCC320.11c",1116,458,840,787,470,411,296,171,158,188,575,457,684,482,484,553,633,527
"SPCC320.10",1112,676,940,1067,569,512,816,533,691,387,1064,774,762,590,617,767,894,728
"SPCC320.09",202,130,211,382,201,161,175,123,202,71,229,122,198,142,118,187,171,158
"SPCC320.08",1769,990,1520,1452,853,659,577,389,484,447,1405,1174,1498,1081,980,1417,1803,1120
"SPCC320.06",992,470,764,1100,410,278,818,430,547,322,1093,644,710,528,505,641,758,512
"SPNCRNA.1114",29,28,45,156,20,2,24,17,26,12,28,20,28,23,17,37,17,24
"SPCC320.07c",0,0,1,0,0,0,4,2,7,0,12,0,2,1,2,3,9,0
"SPCC320.04c",158,106,163,188,94,86,116,97,107,48,133,85,129,133,97,140,146,121
"SPCC1235.01",4434,2599,4221,14647,6611,5238,39501,13906,19227,8180,27990,13934,9007,3982,3971,5856,8548,3342
"SPCC1235.02",2696,1292,2085,2172,1112,924,1398,688,973,570,1799,1269,1220,909,829,1145,1289,1034
"SPCC1235.05c",1086,637,1015,782,426,418,783,484,681,378,1148,782,919,660,662,819,920,726
"SPNCRNA.1117",14,4,17,0,5,2,12,5,7,4,20,11,12,2,3,5,3,1
"SPCC1235.06",361,149,249,295,170,84,281,203,244,126,568,335,319,190,192,271,267,202
"SPCC1235.10c",226,144,257,64,81,27,172,92,138,91,322,216,156,177,173,193,260,201
"SPCC1235.11",1921,708,1156,2209,1022,691,1708,749,733,510,1870,1052,1364,894,646,1396,1128,727
"SPNCRNA.1118",155,92,126,76,27,26,89,71,74,32,131,95,100,97,76,128,100,105
"SPCC1235.17",72,37,59,49,7,11,25,21,38,27,62,34,52,33,53,58,67,45
"SPCC1235.14",237,160,214,136,62,54,64,38,48,75,221,162,134,112,139,190,180,167
"SPCC548.06c",2600,2038,2834,1411,767,518,833,391,870,922,2426,1512,1828,1571,1868,2007,2761,1912
"SPNCRNA.1120",0,0,4,1,1,0,0,0,0,0,0,0,0,0,3,1,2,0
"SPCC548.07c",25,18,26,12,4,2,2,10,19,8,16,9,30,11,16,22,17,12
"SPCC794.03",60,23,67,38,28,6,17,15,18,10,73,24,28,20,16,45,12,12
"SPCC794.04c",49,71,75,3484,1694,1848,7188,5542,5226,237,665,415,938,489,779,829,1392,597
"SPCC794.16",1,6,1,7,22,16,5,12,7,4,10,5,8,1,2,8,11,6
"SPNCRNA.1122",0,1,0,0,0,0,23,0,0,0,1,1,3,0,1,0,0,0
"SPCC794.07",507,482,777,414,283,241,148,226,283,162,391,311,352,361,390,400,477,572
"SPNCRNA.1123",0,0,0,0,6,0,17,2,9,2,7,0,0,0,0,0,0,0
"SPCC794.09c",16846,10212,13695,18151,10531,8034,13888,11029,9478,5398,14119,9049,12211,9543,9070,12319,15224,10103
"SPCC794.11c",463,359,560,306,273,311,340,284,341,272,699,501,400,372,412,433,536,554
"SPCC794.12c",5664,4533,6947,8656,4713,4971,9285,9634,11328,5108,13870,10651,10795,6951,9541,7940,14266,9352
"SPCC794.15",81,59,63,162,30,57,65,53,51,29,81,56,60,81,49,55,99,60
"SPCC553.10",1381,1392,2428,1600,1284,965,1963,2334,3325,925,2426,2276,1740,1668,2379,1994,3179,2870
"SPCC553.08c",2069,1021,1660,1772,969,896,1429,733,1016,650,2104,1338,1492,979,967,1265,1298,1037
"SPNCRNA.1126",34,11,35,38,14,13,18,16,10,18,50,25,20,33,25,39,19,25
"SPCC553.07c",544,216,346,442,230,269,313,138,245,122,458,316,331,210,204,284,332,224
"SPNCRNA.1127",24,11,21,21,20,22,26,15,15,8,42,17,17,13,9,12,20,15
"SPNCRNA.1128",40,15,16,7,13,18,92,9,6,10,53,25,39,11,14,21,36,11
"SPCC553.04",676,265,544,605,263,215,612,250,344,206,777,534,513,343,307,403,545,340
"SPCC553.03",1268,458,918,655,382,417,845,341,623,367,1142,791,878,644,649,764,832,658
"SPCC553.02",2037,977,1461,1878,965,757,1738,866,1156,645,2172,1372,1567,916,1046,1292,1537,920
"SPNCRNA.1129",115,55,61,83,52,23,86,37,48,54,116,55,106,69,75,145,125,49
"SPCC553.01c",122,71,144,42,45,12,117,106,115,54,155,120,132,111,106,131,167,122
"SPCC736.04c",2648,1000,1784,3182,1123,1156,2003,1064,1020,1051,2959,1627,2185,1258,1142,2077,1893,1102
"SPNCRNA.1130",19,16,13,1,5,0,13,2,7,4,13,9,10,10,5,17,4,10
"SPCC736.05",167,86,131,80,54,65,174,70,64,29,126,90,96,64,64,94,113,68
"SPCC736.06",307,171,209,113,30,41,163,85,142,97,269,220,241,167,167,218,229,150
"SPCC736.07c",483,168,348,295,154,148,444,179,265,168,512,328,325,250,202,295,277,188
"SPCTRNAPHE.04",6884,1960,2143,6109,3782,2211,6155,3546,1857,2003,7604,7246,4990,3120,2326,4792,5108,1955
"SPNCRNA.463",4,0,0,0,4,0,0,0,0,1,0,0,0,2,2,5,0,0
"SPNCRNA.464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCC736.12c",526,368,651,575,296,217,318,229,283,170,482,330,356,340,357,408,395,389
"SPCC736.14",636,352,536,377,216,290,579,202,302,266,763,592,513,282,391,410,591,367
"SPNCRNA.1132",4,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCC736.15",4615,4017,5578,11997,6689,7417,17402,14996,17161,2756,8075,5223,7012,5525,6990,7426,10862,6917
"SPNCRNA.1133",22,11,15,51,28,6,47,24,38,15,21,13,15,11,11,9,25,12
"SPCC594.03",33,27,14,87,6,8,37,13,34,9,18,14,20,16,13,15,11,9
"SPCC594.04c",145,68,111,231,113,122,669,420,461,87,245,136,166,102,106,116,155,113
"SPCC594.07c",695,298,520,528,239,143,709,400,446,202,641,406,395,288,230,453,519,333
"SPCC1682.02c",3130,1365,2287,2484,1223,1251,2414,1176,1462,896,3013,1959,2200,1722,1391,2021,2277,1458
"SPCC1682.05c",1326,636,943,1342,607,473,1067,583,678,390,1545,1039,956,835,618,862,932,679
"SPCC1682.04",738,392,581,500,290,244,635,264,392,257,905,488,549,457,311,463,552,312
"SPNCRNA.1135",1,0,0,0,0,9,0,0,2,0,8,0,0,1,0,1,14,4
"SPNCRNA.579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNCRNA.1136",10,2,11,14,1,0,7,2,2,2,11,11,8,1,4,12,11,3
"SPCC1682.10",2733,1164,1781,2707,1362,949,3437,1414,1617,999,3720,2137,1896,1242,1178,1657,2021,1021
"SPCC1682.11c",299,141,219,58,66,82,374,174,205,95,368,240,226,124,179,192,294,164
"SPNCRNA.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCC1682.13",475,204,318,517,252,199,396,171,238,196,662,434,453,301,290,340,470,299
"SPCC306.02c",1039,432,809,404,263,193,625,330,403,348,1370,807,724,444,595,631,810,459
"SPCC306.03c",819,392,661,699,356,311,963,424,569,326,1101,736,734,519,428,645,690,483
"SPCC306.04c",1403,710,1169,901,475,376,769,506,731,471,1580,967,1098,752,768,1006,1122,772
"SPCC306.05c",115,41,121,204,89,36,178,121,179,55,145,128,120,63,91,107,125,95
"SPCC306.06c",684,314,605,476,226,202,455,253,225,207,723,413,535,417,342,474,609,332
"SPCC306.07c",489,183,293,288,168,175,114,58,80,108,336,270,315,219,174,245,239,178
"SPCC306.08c",1311,644,1027,2216,1056,695,2669,1619,1851,897,3076,1615,1118,751,819,913,1318,639
"SPCC306.09c",784,503,976,1099,595,540,744,691,1039,525,1416,1029,842,682,797,731,1239,804
"SPCC306.11",561,355,752,732,400,272,602,549,540,233,610,501,812,501,760,713,1100,687
"SPNCRNA.1138",108,33,46,64,29,18,66,15,40,44,96,54,59,46,40,67,83,37
"SPCC4G3.18",2184,911,1684,2092,1041,876,891,494,514,659,2185,1419,1588,1270,973,1532,1676,1118
"SPCC4G3.17",1726,738,1266,923,517,481,973,374,402,444,1530,916,1062,788,690,1105,1140,787
"SPCC4G3.14",1000,594,902,626,499,331,605,533,655,426,1425,861,659,509,497,656,666,481
"SPCC4G3.12c",226,147,217,162,127,74,256,271,300,88,314,308,220,139,189,211,220,237
"SPCC4G3.10c",168,121,182,222,109,127,212,155,267,72,233,148,178,134,115,165,202,136
"SPCC4G3.09c",424,247,428,384,155,71,326,265,334,161,449,346,377,348,326,451,416,375
"SPCC4G3.07c",132,89,140,65,72,49,159,93,175,58,164,104,111,122,116,130,185,144
"SPNCRNA.1139",51,20,26,63,18,17,12,17,6,14,40,28,58,36,28,39,46,14
"SPCC4G3.06c",343,141,258,285,133,115,221,107,149,157,474,321,319,190,172,241,304,199
"SPCC4G3.04c",1179,498,830,1120,560,422,1117,505,593,383,1357,781,709,455,527,789,686,448
"SPCC364.07",2312,1575,2358,2035,1311,1299,2188,1877,2106,643,1897,1468,1640,1255,1433,1578,2083,1548
"SPCTRNASER.07",3767,1057,678,4834,1989,1045,3621,1552,697,909,6554,4096,3226,2019,2167,2679,1640,1321
"SPCC364.06",3819,2320,3796,5005,2295,2249,2336,1688,2078,1387,3004,2248,2741,2358,2042,3237,2983,2674
"SPCC364.05",270,97,185,150,55,46,168,127,155,74,286,168,186,108,133,176,187,132
"SPCC364.04c",540,260,457,265,140,94,463,194,346,180,558,347,440,311,233,393,413,322
"SPCC970.05",8673,3691,5682,9054,4307,2523,5766,3152,2464,2157,7122,3995,5642,4668,3575,6813,5398,3567
"SPNCRNA.1142",56,9,41,1,12,2,56,7,9,11,42,26,30,22,24,18,35,22
"SPCP31B10.02",176,74,105,214,62,93,296,111,176,70,223,123,153,89,96,115,113,68
"SPCP31B10.05",483,185,328,474,204,148,266,133,157,216,463,298,376,233,243,302,364,172
"SPNCRNA.580",12,0,8,0,5,5,0,1,8,2,8,7,3,2,2,4,2,2
"SPCP31B10.06",445,245,398,1167,531,520,3987,2763,3665,488,1892,861,880,539,793,712,1026,565
"SPCC962.02c",245,192,321,181,117,31,132,127,164,149,360,244,261,206,161,275,283,279
"SPCC962.03c",1473,673,1162,1648,698,556,1965,1113,1487,654,2220,1337,1347,919,925,1102,1330,878
"SPCC1672.14",1,2,9,15,0,0,0,2,6,3,28,7,9,11,6,8,10,4
"SPNCRNA.466",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1
"SPCC1672.03c",1547,603,926,1219,701,631,981,529,636,285,1017,552,396,361,285,477,458,268
"SPCC1672.06c",1266,609,1006,1166,498,417,1057,497,697,531,1582,1045,887,690,639,800,848,698
"SPCC1672.07",2145,988,1709,1796,919,822,792,496,588,634,1512,1229,1367,1105,1106,1177,1501,1120
"SPCTRNAARG.08",3360,1239,1639,5383,3706,1531,10159,1684,3347,3881,6709,6176,9740,3308,3552,9209,3363,2294
"SPCC1672.08c",757,303,524,970,406,310,1088,450,670,273,955,606,605,422,357,588,646,381
"SPCC1672.09",728,374,574,359,303,138,656,329,327,264,827,568,544,351,350,532,493,391
"SPCC1672.11c",1252,751,1281,969,487,393,1117,598,866,462,1433,1014,1065,808,915,1051,1118,960
"SPCC1183.03c",207,69,187,215,115,45,221,94,143,85,193,162,137,118,99,171,142,83
"SPCC1183.04c",568,189,382,570,235,239,521,242,294,175,607,411,373,243,274,360,442,225
"SPCC1183.05c",389,178,269,273,101,42,354,163,259,128,393,235,224,234,160,204,186,152
"SPCC1183.09c",138,56,136,109,59,89,161,162,169,58,257,149,133,91,115,123,146,109
"SPCC1183.11",939,583,873,4546,2253,2412,6012,4514,4714,526,1571,1015,1172,810,1034,1103,1502,1018
"SPCC31H12.03c",855,370,658,858,394,249,755,394,628,293,1038,536,656,469,454,604,595,437
"SPCC31H12.05c",779,275,470,526,264,183,375,256,255,222,576,398,518,397,301,485,478,332
"SPCC31H12.06",45,33,50,1,15,3,41,41,37,21,93,59,47,30,32,41,71,39
"SPNCRNA.1148",14,2,5,0,0,0,4,1,1,0,5,3,4,1,2,10,4,4
"SPCC5E4.06",815,458,715,507,203,163,675,327,513,311,848,607,620,495,444,586,603,546
"SPCC5E4.07",17232,8250,12978,16200,9757,6594,11861,7605,8392,4265,15439,9659,12350,9377,7982,12505,13117,8502
"SPNCRNA.1151",9,6,19,0,10,12,4,2,2,6,21,17,20,22,17,11,15,11
"SPCC16C4.20c",238,100,133,233,122,56,180,81,73,72,220,126,151,109,73,147,122,79
"SPCC16C4.06c",171,110,181,187,74,63,125,99,128,86,205,210,164,124,134,143,233,155
"SPCC16C4.05",106,42,82,52,42,39,56,21,27,28,70,61,67,38,37,59,79,43
"SPCC16C4.21",29,17,48,16,20,51,26,25,51,15,38,30,39,23,26,32,71,35
"SPCC16C4.08c",620,266,473,448,242,226,163,225,159,103,358,290,466,347,339,398,447,325
"SPCC16C4.09",974,727,1125,638,454,393,838,913,1098,325,829,678,674,733,797,841,1151,1024
"SPCC16C4.22",139,63,103,59,58,37,85,33,48,28,172,87,87,55,48,102,116,50
"SPNCRNA.471",4,0,0,0,0,0,1,1,0,0,0,1,1,1,0,2,0,0
"SPCC16C4.14c",962,543,847,936,330,348,668,377,680,392,984,660,720,520,499,612,786,543
"SPCC16C4.16c",448,161,270,307,165,170,246,107,205,123,467,266,332,237,156,341,336,193
"SPCC16C4.17",154,84,153,205,71,50,218,95,189,67,336,192,158,100,88,145,141,116
"SPCPJ732.01",367,219,325,291,128,61,178,193,272,123,451,276,236,186,161,257,245,220
"SPCPJ732.03",3,0,0,0,1,8,2,0,0,0,7,1,4,1,0,4,1,1
"SPNCRNA.472",9,0,12,1,9,2,23,10,5,4,11,10,6,0,1,7,12,1
"SPCC18B5.02c",33,25,24,19,28,26,36,27,46,10,69,42,30,19,27,26,30,16
"SPNCRNA.1154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCC18B5.03",296,163,257,247,100,66,424,178,247,96,294,265,212,194,143,251,326,245
"SPCC18B5.08c",633,312,425,455,250,217,476,209,322,227,619,406,411,228,263,364,462,253
"SPNCRNA.1155",0,2,2,16,5,0,25,16,18,3,13,4,1,8,1,8,7,1
"SPCC14G10.01",229,98,169,105,64,98,200,78,138,69,266,143,131,107,97,152,188,114
"SPCC14G10.02",2057,797,1524,1377,770,722,885,444,537,535,1507,1104,1519,953,998,1354,1502,1087
"SPCC14G10.04",629,397,644,625,424,374,548,391,588,251,679,516,547,380,488,586,755,581
"SPCC1020.13c",593,190,375,515,217,185,588,275,343,238,856,519,401,272,255,378,492,231
"SPCC1020.12c",79,40,63,14,28,15,97,33,61,19,104,55,56,32,43,55,43,52
"SPCC1020.11c",463,158,255,221,171,131,213,107,132,98,441,255,247,191,151,279,325,184
